ngay,do_am,nhiet_do,luong_mua,gia_xang,gia_phan_bon,gia
10-04-2011,44,15.919832891854648,20.662731295280388,16791.259564290904,5264.039278892514,5312.003402201208
11-04-2011,28,15.544719496526092,24.78404902367394,16793.233651087074,5264.456893490326,5559.326168285126
12-04-2011,59,21.71261847696835,63.54567688452226,16799.264544116173,5265.73803776346,7750.763636559115
13-04-2011,94,15.229555265867386,39.49605114533725,16798.287198367078,5267.42327441194,7037.362676767399
14-04-2011,72,15.750001025146545,50.03452290385921,16797.95301774623,5268.015032068383,7261.725588296506
15-04-2011,81,15.954861769325545,69.90843950800806,16803.005259919315,5267.996359661202,8843.480134064517
16-04-2011,19,18.947252095637683,41.92465356898842,16804.752259422687,5268.725180118472,6333.3986229607135
17-04-2011,42,21.517223389702913,65.32188391308597,16802.16257300084,5269.962034126879,7964.413377173336
18-04-2011,81,15.664624787834688,77.87439774052027,16804.496220138488,5270.713237653004,9166.03584590675
19-04-2011,96,16.27446396997865,52.731870454600234,16801.54683480112,5271.101499976578,7737.957929759569
20-04-2011,59,17.218141300943653,76.06963846444738,16806.725898989804,5271.867142430811,8871.754339431947
21-04-2011,32,17.365628455879666,70.91755111063765,16811.661210096023,5273.043915105852,8144.452072670962
22-04-2011,75,20.43513135415968,68.79831045281765,16810.62263218681,5273.018858870459,8316.880695255877
23-04-2011,78,22.751047262687482,36.714585768321214,16816.616849600774,5274.624234042581,6336.5750956467355
24-04-2011,92,18.9441142686195,23.172329214223353,16818.536599687228,5274.6040962895495,5935.473745516569
25-04-2011,35,16.558594544390104,37.17949770621531,16822.418710323138,5275.30763490212,6391.923086111372
26-04-2011,78,21.290499288152375,77.00143872040387,16825.307626122292,5274.7756772885605,9000.03262891152
27-04-2011,58,16.124187542390807,55.72954577296484,16831.48634598383,5276.466838534091,7710.162035999915
28-04-2011,12,15.377262176025472,16.915228243266633,16834.388782773935,5275.878296006227,5088.513281818615
29-04-2011,74,17.479047312775375,72.61563349579765,16841.08596462845,5275.2075189105,8930.355179996099
30-04-2011,66,19.14147214522793,49.01489516456864,16839.93314789411,5276.352092470767,7073.67689697472
01-05-2011,26,34.528150317200826,26.533298913871732,16843.264606007357,5276.558611738017,4762.981982419518
02-05-2011,27,35.416956691003236,51.05135830917744,16842.00488025628,5277.25345481853,6216.355733631301
03-05-2011,14,34.57286475445767,61.00524231301815,16846.194439665713,5276.679573711318,6899.992497327918
04-05-2011,31,33.14192246609291,80.18567911718708,16845.388400540174,5277.747354737466,8113.697166349245
05-05-2011,20,29.29399586753272,15.661534756049928,16850.970646934824,5277.085447152568,4310.802377148701
06-05-2011,77,35.6805407907623,17.22140119760618,16851.65452127783,5277.317296615474,4455.23133478662
07-05-2011,17,34.778839464784156,17.328181496462953,16857.74522574559,5279.369433751923,4339.37371313475
08-05-2011,62,32.17802143920225,69.13780174402602,16860.899004284613,5279.293869787793,7794.139891893338
09-05-2011,83,31.144225991541468,30.49888535621092,16867.154843568213,5281.1353915822665,5758.616332546714
10-05-2011,79,32.317831109015486,92.66719138638065,16867.370228462503,5280.967249604759,9446.164757999753
11-05-2011,50,29.791098558205515,44.932264759212835,16867.301598026464,5281.08555957167,6190.730532205825
12-05-2011,67,35.975925632357864,86.50813407044717,16867.660228347497,5282.385345488379,8501.564141965402
13-05-2011,40,35.68289342988149,96.7625829839993,16867.660695367977,5283.101160528384,9005.675235825127
14-05-2011,94,28.087534412225565,64.23468350053069,16873.95014870164,5283.036802118001,7931.056424725313
15-05-2011,27,36.547351298750044,77.52475761689043,16878.535476683024,5282.086836336962,7634.847543653666
16-05-2011,56,30.714763611857602,35.744946108460674,16884.341206861962,5281.924694817973,5660.284958162694
17-05-2011,32,29.304105165699664,32.03380744831331,16887.759415883018,5282.1507224020515,5649.191257720981
18-05-2011,77,29.482780099349416,32.30103981643423,16893.664376230627,5281.990659940047,5711.665370012189
19-05-2011,50,36.29055476337464,83.43696284260827,16893.825471517273,5282.089544024381,8273.14838594716
20-05-2011,77,32.64826714524719,20.563361299967312,16895.304324238587,5282.907479496551,4823.011464555387
21-05-2011,98,37.676089712799566,42.41822399444508,16900.08544249716,5283.925657568918,6173.5537356242485
22-05-2011,72,28.16231901225053,52.896906318114084,16902.425100128876,5284.922512797695,7096.414834884061
23-05-2011,42,29.32454389360539,27.86623324999173,16904.037442948447,5286.796438893457,5367.093926688357
24-05-2011,96,30.374853127792257,80.25403640608266,16902.13165327742,5286.999360471132,8663.911499515874
25-05-2011,65,37.38484932859173,44.07396282265898,16907.881445467945,5288.70101151914,6079.365784928241
26-05-2011,34,35.05516574050847,40.314127567090814,16907.401964704582,5288.86784962326,5537.222791011232
27-05-2011,46,34.50117391340888,32.30753266439048,16912.067492476428,5289.799334847246,5369.0398264451815
28-05-2011,42,30.19640652040846,30.27260140067661,16916.569532559413,5291.242510290554,5272.5885281946175
29-05-2011,94,28.440179085986074,15.62173793632665,16916.261511183817,5291.400731685274,4908.464456035489
30-05-2011,80,28.502006945229045,14.262665889561465,16918.251959752324,5291.5262035294045,4799.390002605764
31-05-2011,25,32.8645632277458,54.35411531637258,16922.164286663505,5292.510956946022,6496.663416511564
01-06-2011,30,32.8065149427135,27.337425867373007,16924.59617978906,5293.024621149911,5016.969220001796
02-06-2011,28,30.949407707250494,10.800599539507086,16925.567898266894,5293.305062794277,4084.0807951013817
03-06-2011,83,32.147206971460854,54.92226965333744,16927.044693406504,5294.745059291111,7003.817697180605
04-06-2011,73,33.10798952770234,85.94216336130141,16932.434435758314,5295.567986343576,8773.57729044896
05-06-2011,24,32.28403999659921,29.754046533404416,16930.47634769598,5297.094258292372,4972.952410345455
06-06-2011,96,35.79595355335029,43.35335615637132,16927.281616036824,5296.924726622334,6490.005049719218
07-06-2011,66,34.0221098523843,82.93230918672475,16925.816364357055,5297.404778579174,8399.149704510504
08-06-2011,51,32.214841388323755,94.21792780478417,16930.087402562982,5297.746445060749,9169.33623536992
09-06-2011,65,34.762017688913645,27.049955619094877,16934.268227955756,5297.601506599534,5003.3819076407335
10-06-2011,86,29.944356783692683,12.532720466497693,16936.60520215673,5298.325540497246,4862.4373119906995
11-06-2011,73,31.953991475508335,93.58956868588541,16941.166113030115,5297.660261754841,9374.88531126841
12-06-2011,68,34.59853164394131,26.275978886947897,16946.404665240865,5298.989504043162,5330.650307316354
13-06-2011,49,30.673194942395813,14.95261630876616,16946.41085555602,5300.3574817717945,4352.864094337343
14-06-2011,49,37.95485063135561,78.23872329511721,16943.536283963713,5301.707508016906,8032.747379766487
15-06-2011,23,34.52357430340673,47.68702464014357,16949.30953701955,5303.73769389669,6239.991644682684
16-06-2011,67,37.17876331045512,57.751415533999506,16948.140853377015,5303.699244554402,7022.407134647208
17-06-2011,66,33.473564901938765,93.79679122631119,16945.168255693305,5305.194999229289,9158.08565752869
18-06-2011,29,32.18366211738267,71.20397203026835,16950.362270070804,5304.368692479822,7795.439517406101
19-06-2011,100,30.42071095511768,68.64912854944258,16949.48917627132,5304.985421189329,8131.854976063916
20-06-2011,33,36.35629857935179,49.97697651148877,16955.4325506664,5304.158490623911,6114.111390068221
21-06-2011,16,33.806438455933915,55.8019909818429,16959.33642293052,5305.197705134379,6443.654348445964
22-06-2011,64,34.54042561723546,18.5455700645369,16960.423636724707,5306.330791235099,4755.4256975976505
23-06-2011,62,35.257491209427194,54.25530117853916,16961.833896954126,5307.233317922011,6840.119550104147
24-06-2011,84,29.96971200180798,66.29001545314938,16966.641247140797,5306.289921755615,8090.2802414610605
25-06-2011,11,29.807821634691706,77.84407350482783,16973.277932060875,5308.060111987424,7874.579025365127
26-06-2011,45,30.359431811323972,44.37232735544805,16971.639548737297,5308.023691976857,6456.0074535081
27-06-2011,46,28.56875442854949,68.59754125714943,16975.42331860942,5307.1927822523485,7801.070956540419
28-06-2011,24,37.29779414327842,47.777633617232354,16977.87088181712,5308.272372148457,6097.443516784138
29-06-2011,90,34.404517428998616,98.71561815958,16981.129279096815,5308.331409667897,9783.085690348125
30-06-2011,69,33.08689358611335,58.58714632605189,16984.216202212552,5307.689062530388,7198.297415160316
01-07-2011,91,29.922906971077445,65.55326609344422,16990.20958708771,5307.55670451857,7838.498713985985
02-07-2011,27,33.7314843973909,34.3807256719393,16987.126538808963,5309.010819383171,5412.557998613554
03-07-2011,13,29.31768331358242,95.83206888062345,16992.762653707814,5310.3043348184,9167.565670786154
04-07-2011,37,33.92808476126937,62.73089895498799,16991.03009253863,5311.514331851022,7078.150670475994
05-07-2011,77,32.81260379525439,97.91518925672493,16991.28329860592,5313.546732698438,9708.054710209064
06-07-2011,73,31.423030334023093,30.82524838364612,16993.89539286639,5313.9219249977505,5494.478970303729
07-07-2011,67,31.793674770817393,70.29961580989954,16996.999780672686,5315.439182024079,7859.721017817341
08-07-2011,37,35.14529634911979,24.401274252737167,16998.380499659146,5315.493216266371,4843.064512860371
09-07-2011,71,30.927279993657173,57.46283287801907,17005.079266832658,5317.188837627531,7430.995035791534
10-07-2011,50,37.16526810291385,80.63109207791014,17011.76981250819,5317.377000858903,8254.991313803319
11-07-2011,43,28.27829026853729,24.699370293677575,17014.546291764505,5317.488957293892,5372.839948490129
12-07-2011,18,36.72795130453689,23.757721393925294,17013.462370595298,5317.680352727433,4744.7469444306325
13-07-2011,24,33.04762168378352,33.27382276176947,17013.860647950893,5316.668412300922,5268.502838751246
14-07-2011,66,37.35850013434607,73.9652791971269,17012.375998913772,5316.237350689464,7824.469321746948
15-07-2011,75,34.89678815951624,63.936617110770754,17011.451546755197,5317.559988141562,7374.182901524692
16-07-2011,13,34.8726052062391,62.689262786893565,17014.188408953472,5316.996352753917,7015.147774069429
17-07-2011,10,30.113935009081352,55.657486619956714,17018.160571404558,5316.465428785642,6901.088567392785
18-07-2011,36,34.76280378024884,88.00055401442253,17018.894794050473,5317.652383317817,8787.339258909597
19-07-2011,59,30.502792892095144,35.83781370045647,17024.888047901106,5317.086069361853,5855.2905907755585
20-07-2011,88,37.15622630800017,96.92509946557747,17029.01085029877,5318.372458450421,9615.227447320238
21-07-2011,76,34.88326796052312,41.57942626462872,17031.176842293808,5318.468328557559,6149.758243920106
22-07-2011,58,34.795796418587436,14.349479078062954,17032.16277836002,5319.84705138952,4234.478209205557
23-07-2011,74,36.80452333834251,10.74725587056824,17034.655192622395,5320.379936691578,4116.339543640538
24-07-2011,59,35.635018781669594,84.98342396013008,17037.0000984199,5319.852475394849,8720.250639355245
25-07-2011,19,37.65098762617681,17.189607431834524,17040.940307108358,5320.09592836481,4234.828080237143
26-07-2011,51,37.600477050538686,22.813478677286955,17038.769528071796,5320.534712979285,4560.161524850576
27-07-2011,100,31.29069714928029,49.58140273108205,17041.368573873602,5321.405916997831,7133.260111852537
28-07-2011,57,37.787237682730336,87.83185202712075,17042.567770626836,5320.915406994765,8839.147148412938
29-07-2011,30,28.5595612177255,62.52193149700217,17045.399346399387,5321.290378914967,7506.153602986841
30-07-2011,71,32.963556186774944,73.67361182145785,17050.677947076114,5322.098868427586,8245.79193633344
31-07-2011,50,28.34627401532188,42.157671582838525,17056.043859291854,5321.619534018859,6375.287378823524
01-08-2011,46,34.609177648800085,67.72979394003482,17054.4773050895,5321.367211163819,7539.235157285618
02-08-2011,53,28.342815221537673,90.47928023701385,17059.011852627063,5321.21167863565,9362.271283408776
03-08-2011,11,30.494574747347215,14.5788141274755,17056.889798242042,5321.1287908461845,4267.472654472107
04-08-2011,31,29.16779553767894,52.442091298260074,17054.801575032023,5320.228545199584,6768.494641217533
05-08-2011,55,32.78736631872381,80.74887445873003,17054.01573250054,5320.966622669023,8477.529812317738
06-08-2011,28,32.47138245858157,47.24887270056592,17060.551915904412,5320.749199511408,6161.965622169796
07-08-2011,25,37.000535308254754,61.96460622032131,17065.894385176955,5322.25515476116,6882.372182476919
08-08-2011,40,35.62000155951356,76.69471875211444,17067.988981942763,5321.577265477287,7867.486438056068
09-08-2011,81,36.04642936418345,17.20862730515685,17065.896688873243,5321.832944464643,4525.764871838422
10-08-2011,70,32.01744036418829,99.042400557542,17070.130103766216,5323.4139926024645,9661.562945572286
11-08-2011,36,37.85823397521625,86.98744392946001,17067.79551126443,5322.956953759938,8324.856463105134
12-08-2011,95,36.59426019404168,44.963669339004795,17064.571961371985,5323.324628490583,6606.738365170553
13-08-2011,38,35.09665937750984,60.74432017458373,17070.474506518567,5323.024404368502,6893.008014031214
14-08-2011,37,34.44315059265093,32.11408233219127,17068.807813224084,5323.715827709129,5169.7071140504795
15-08-2011,82,35.85377997923837,85.73076334958688,17071.87433993561,5324.738631626454,8761.219917203869
16-08-2011,27,28.99288241089198,52.39181836020836,17075.65547453497,5326.331105845062,6587.034216777232
17-08-2011,31,28.227329502801844,39.523772461334474,17081.69162410578,5327.091178631769,5831.333997118078
18-08-2011,52,30.296350674184534,46.13439743519762,17079.23990751311,5327.132630162519,6310.132258070304
19-08-2011,10,34.34471169311621,19.696355574187116,17079.926725827925,5327.741538347372,4228.284687031807
20-08-2011,90,37.7464024501468,70.42586191968999,17077.373490292404,5328.989348850206,7945.697959810906
21-08-2011,47,29.604979212215436,68.43461149203868,17076.52261690435,5328.152664931832,7662.352378067398
22-08-2011,71,34.60396412403199,26.290098705315785,17080.317141288833,5327.1741678096605,5198.918843707447
23-08-2011,19,31.671167498924696,23.05453708936163,17079.188301554732,5328.0390925599995,4899.38410941483
24-08-2011,92,30.08262421447765,64.70828486916739,17083.758003488358,5327.567072844934,7766.824821282998
25-08-2011,44,30.621999041254476,75.15035384466574,17082.94095218596,5329.6730527993495,8291.72307325362
26-08-2011,70,30.007624952721763,55.52956976199238,17083.13809028006,5330.124817314191,7193.997031568267
27-08-2011,31,36.28640367530687,54.34899020024136,17088.485911483665,5329.167506422618,6345.839356966295
28-08-2011,78,37.351084106290045,93.58937664871966,17094.662155021466,5330.375733406279,9068.269110392084
29-08-2011,28,31.38521715073244,52.068865445422595,17100.183491833115,5331.410779808874,6523.133712925915
30-08-2011,21,34.32388455575456,76.80046940582577,17101.176643035404,5331.340767649408,8039.004822221838
31-08-2011,88,36.388818255001716,43.32614528935502,17104.217274612194,5332.54886284481,6131.587782157488
01-09-2011,84,35.83132671183159,56.46728893521055,17105.360516663968,5333.724836962525,6908.411437763195
02-09-2011,31,35.60558100864158,44.029377321934184,17104.088548421623,5332.9782618163235,5879.387410672075
03-09-2011,87,29.99252308695531,10.64094660375303,17107.671132272535,5333.598797340614,4552.720162399302
04-09-2011,28,32.852992030094455,67.34996230853363,17114.10272832484,5335.2823311081875,7430.206988147403
05-09-2011,94,34.97978018392903,78.45305786854483,17114.339550001765,5334.450965547555,8657.206871873776
06-09-2011,79,29.13755354005486,87.50599449172302,17112.009614263312,5335.395737122499,9178.626928532743
07-09-2011,48,35.55439065578868,77.38567695891311,17111.82130566272,5335.833016876103,8269.469193844136
08-09-2011,22,33.617326141483694,21.163168048738683,17116.457764670282,5336.248863139337,4513.93823112303
09-09-2011,89,36.45553893543865,12.814631700530324,17119.576778227045,5336.896227011375,4448.758903402778
10-09-2011,43,37.46680218261133,33.62387607421995,17118.58446113818,5338.720874224808,5329.988674132615
11-09-2011,94,33.976283717303815,88.12807767560976,17116.53427192607,5338.123979177894,9196.842682152228
12-09-2011,14,28.772835588572576,44.43842125852832,17118.377831498317,5337.816795787083,6074.563203247022
13-09-2011,31,29.126577240259408,52.0497019425088,17117.05937642417,5337.956467725427,6737.997579794306
14-09-2011,95,33.65906385601335,16.733068137252445,17123.159992941615,5337.92467004379,4777.062030579696
15-09-2011,31,37.3347198813778,21.788118845006952,17127.178917302943,5338.441274054509,4381.017594393366
16-09-2011,82,33.940107418059256,69.19802480295758,17129.892627335666,5340.390851298996,7994.977413799426
17-09-2011,13,30.034220279850672,59.80181759758079,17133.28375434198,5339.800265558438,6926.903373804663
18-09-2011,27,33.79874689201478,51.091629021319854,17131.027627315754,5340.667444715994,6404.643766271236
19-09-2011,44,31.10799421111563,58.225237814025,17137.83595177688,5340.757005782194,7068.311426421186
20-09-2011,44,36.53228607341834,42.31893861019957,17143.79870659717,5340.742257998269,6048.587447355386
21-09-2011,20,37.351602382774026,61.029804253473266,17147.621756183536,5342.728483773921,6677.7147947517415
22-09-2011,62,37.778008481674476,74.25635499007463,17153.440385354585,5343.238611402798,7792.170448588715
23-09-2011,12,30.98710351511158,92.94636249915214,17150.701523360487,5343.731011496016,8830.934643406097
24-09-2011,27,32.795197327159066,82.40459999763857,17148.288214389566,5343.649369828145,8495.680650183216
25-09-2011,51,32.87616058198968,87.61974560761826,17152.00373586184,5343.706007250731,8894.9385100264
26-09-2011,85,31.41917269410635,45.13473612717438,17152.826260466456,5345.487523473155,6743.389274990154
27-09-2011,37,37.0452890402931,13.1231273932794,17153.718914917237,5344.447152289084,4201.661049756088
28-09-2011,71,35.37584935336504,33.23957883111279,17156.20016194286,5346.168868759964,5553.798015286495
29-09-2011,43,29.565108241332698,82.41955847211446,17158.208532606957,5345.290927201919,8593.764563523146
30-09-2011,45,34.50899092266697,89.27934363491521,17161.739955948357,5347.090250054652,8764.856980960054
01-10-2011,44,21.204535714500018,15.435098876501911,17159.648450858935,5348.235939946515,5104.15522823081
02-10-2011,48,23.320412144125594,42.27229061342934,17163.10694718776,5349.759655632007,6363.855280026131
03-10-2011,16,23.214014049048078,79.82251211087411,17165.595564218445,5350.8098739765765,8499.454726482109
04-10-2011,92,21.336170627665673,82.33427804022995,17166.437746022228,5349.7738966945535,9496.293797827013
05-10-2011,51,20.305768843166433,99.57167157165614,17173.21296631181,5349.157645605184,10072.073701817173
06-10-2011,13,23.50332167040358,14.463634097413347,17172.32743013552,5350.49496973725,4628.099415115159
07-10-2011,18,24.957029546799316,89.60530892926923,17175.88914557624,5351.4663572505615,9195.337816100775
08-10-2011,67,27.08445207862927,20.894544406294152,17177.81544051782,5351.760933762791,5104.122252952205
09-10-2011,21,21.241164814256116,80.57599533762051,17184.12484853184,5350.883157376543,8601.634182440783
10-10-2011,19,24.44681851560659,69.88522175533626,17181.290960786977,5351.255771281546,7771.0828064539055
11-10-2011,64,26.938664798511688,50.041280500300886,17180.978457228233,5350.851350292284,6949.321098821748
12-10-2011,49,27.740944737727943,95.23007758420054,17179.286344597116,5349.855512372906,9561.416469347017
13-10-2011,57,20.673680457245922,50.910911225341124,17176.160219350317,5350.681197745005,7128.257676680197
14-10-2011,18,21.623706647168273,51.4096049602009,17179.34553283751,5350.690136078055,6964.787024131924
15-10-2011,52,26.300261700736836,83.053860417501,17183.992141988612,5350.86755204547,9014.506050912263
16-10-2011,21,23.830853619547067,53.935075335200025,17186.194902168278,5351.95551887793,6980.596672429704
17-10-2011,100,25.765697705556835,68.80224181372563,17189.62091413805,5351.773823757709,8486.543034759718
18-10-2011,81,24.703793097320116,23.593612303548536,17195.017335766282,5352.175926113365,5614.080296379241
19-10-2011,69,22.201010046183214,17.53438088515661,17191.78133708661,5354.176379487001,5180.7326826683775
20-10-2011,54,27.08406942865839,21.11336697542093,17197.951891501,5354.114497739753,5050.891283344788
21-10-2011,72,22.40236241888642,27.660480392853852,17203.748622474053,5354.360803070846,5788.90629330274
22-10-2011,85,23.28732088394569,65.37880990753558,17204.590447352926,5353.705345649781,8086.040274505217
23-10-2011,93,23.314358179411187,54.593399076698,17211.26979899759,5354.825596866485,7817.984140127118
24-10-2011,65,24.93834979038335,36.996908696302654,17213.0589377297,5355.865533849542,6264.733170424658
25-10-2011,87,23.914934489702674,51.126457650702726,17211.37379153239,5356.715627237287,7401.532501118847
26-10-2011,27,24.97923715958433,49.12527538992993,17216.796424950946,5357.187408797715,6543.4559785751835
27-10-2011,36,22.352675434703244,11.680257088313523,17216.17581653483,5357.570246032204,4745.296655471928
28-10-2011,78,22.128325336288608,72.93097435004339,17220.698435247537,5359.306372224719,8571.047114180963
29-10-2011,79,23.803282484779533,22.33540696543242,17227.395262968224,5360.35623611849,5723.955052235348
30-10-2011,97,20.20327850480942,14.392100766277167,17229.34198033628,5362.010639947108,5313.892613445377
31-10-2011,10,24.449243106810755,82.03882099378028,17235.016763741267,5362.636854490035,8671.352170286644
01-11-2011,85,16.68107655388468,49.69244743464811,17235.330345130456,5363.083306735288,7557.157400081322
02-11-2011,21,13.341617743561898,38.174921305958115,17241.130127455344,5364.177477436173,6593.966667125469
03-11-2011,81,15.535833479842637,56.038245626736646,17242.62477970841,5363.6560027683645,8036.076260304913
04-11-2011,73,13.266939203967452,79.62631677342573,17247.834809358854,5364.103945455704,9593.945919059528
05-11-2011,43,14.160994957993903,16.465084954282236,17245.09083404539,5364.413494726675,5542.361307312598
06-11-2011,87,17.358284707646334,98.56999563752606,17245.476887332214,5363.653088827438,10409.904479102095
07-11-2011,31,14.040115816628774,89.39007341387304,17250.286906984664,5363.75448575543,9863.498708401543
08-11-2011,63,18.452029530248204,72.91142113796084,17249.82550155375,5364.152896771208,8714.015833688767
09-11-2011,66,16.16250176362977,15.711258792889023,17256.380066019465,5365.860810116486,5297.7860749908
10-11-2011,28,11.04949691421725,35.837477060836804,17259.4335052807,5365.202257768372,6514.850282426241
11-11-2011,14,14.922851612171382,40.691188616062675,17264.1827318222,5366.958431611819,6437.303592488436
12-11-2011,50,11.858992469157107,24.672360002992693,17270.21736668484,5366.758201821831,6017.004759942704
13-11-2011,54,14.72265879383651,55.78900703958215,17271.89804985114,5367.653058048032,7792.51736940802
14-11-2011,43,10.42489385853985,35.99068475326469,17274.285585921283,5367.663854464247,6906.296499779536
15-11-2011,11,12.773716327547685,58.6661726557473,17274.412085365035,5369.063487992843,7696.966482139941
16-11-2011,74,14.583193895059576,90.27328290486909,17275.454956048852,5369.390575833179,10201.298048611616
17-11-2011,74,18.81984450606284,97.04828485304402,17280.97152486069,5370.233332304532,10146.703208994455
18-11-2011,60,11.23734250066004,10.888620835566257,17280.267842721612,5370.707736703727,5161.302669356144
19-11-2011,52,14.284473090519665,80.57288465891088,17282.49272734733,5370.8202187738625,9157.564787366557
20-11-2011,85,14.204330374796262,23.657931334531696,17286.797378728344,5369.975338382101,6026.514275595845
21-11-2011,75,12.588393933369797,61.2473518136906,17284.748681187284,5370.067694480686,8444.865583941648
22-11-2011,84,12.43482804449856,88.76438136033204,17283.441503637245,5370.635297727438,10171.470917849818
23-11-2011,94,10.422611678166643,89.49805594810209,17282.10780827149,5369.6709123955,10496.74185038907
24-11-2011,57,12.074503141434523,19.852428990075246,17284.270329960713,5371.405344614968,5776.223125957825
25-11-2011,19,14.35002588374719,57.309084138967194,17282.19307962889,5371.572284971506,7526.641840000912
26-11-2011,82,16.396150119517152,53.80160184586692,17287.016636469565,5372.10651402694,8023.444771861296
27-11-2011,74,16.81355191573612,27.473735634501146,17289.24995101081,5372.850416818933,6077.253679277953
28-11-2011,30,18.643184588726008,49.627091930047705,17295.9923589507,5374.52061772581,7206.408688963375
29-11-2011,75,18.46968457942971,71.59909829614675,17297.34356130584,5376.176593187915,8857.805144918044
30-11-2011,10,14.86252910296788,84.88776926402541,17297.201433274404,5378.141707123301,9171.814857095105
01-12-2011,66,18.903149548598172,83.3067299236518,17297.090379919762,5377.684417597295,9348.532394430364
02-12-2011,86,18.57102491398447,43.67071724539169,17298.4255519293,5377.798171703784,7298.911927517832
03-12-2011,14,11.378625739835735,60.19182094184356,17303.91273684538,5376.978036435315,7959.825349511487
04-12-2011,92,13.744749148807212,10.739522882164232,17303.108557581818,5377.013458690538,5561.621217244419
05-12-2011,65,18.927917410338896,69.9641849464085,17301.160243696548,5378.038354325281,8654.022575277317
06-12-2011,76,19.126947492015667,57.67627131689751,17297.77879251187,5379.352957955376,7962.102506158478
07-12-2011,98,13.801030819531,94.71143787637698,17301.798280546376,5379.97329542735,10572.184489149799
08-12-2011,23,13.890294350534221,27.171355412886292,17300.531557770624,5379.922587549571,5743.052070786854
09-12-2011,59,16.99776729635883,61.051496148692685,17297.517822684767,5379.816757290992,8191.978185695001
10-12-2011,38,12.408778765142028,56.93928155338293,17297.852873873442,5378.743939616051,7822.786241448997
11-12-2011,34,18.136838319816146,98.94876681330533,17298.99756700075,5379.114805363405,9915.352988920386
12-12-2011,25,12.105913889731998,73.02080570236157,17300.578527704234,5380.5992324305835,8839.304988159365
13-12-2011,33,11.476664540565075,92.63979440114736,17303.121040597525,5379.536312580285,10007.651931528066
14-12-2011,98,16.92189991501636,48.9946586834539,17309.7508812669,5381.435567004453,7555.796000551571
15-12-2011,41,16.947886175636885,34.599640614508345,17316.11656030796,5383.21123304565,6374.503249808124
16-12-2011,63,13.283049955629542,38.83960226507732,17317.18310062977,5382.279308419193,6877.532435087619
17-12-2011,31,15.410049561366971,56.3509075699121,17323.027835666297,5382.077716955883,7725.745022593302
18-12-2011,10,15.722129177815098,97.205417769173,17328.02944187895,5383.7888284612145,9737.669759284337
19-12-2011,29,15.80242974949023,59.03020867187028,17326.004040641772,5384.004640347168,7896.434192080289
20-12-2011,78,12.256111761505974,47.90093441193171,17324.491916990464,5385.202390529755,7706.565602050236
21-12-2011,31,14.865152783370451,51.60927104753893,17323.196411381596,5386.338771233802,7491.589533923027
22-12-2011,14,10.23316261133472,66.29508483328433,17321.644660285245,5387.992552827082,8424.248307500447
23-12-2011,73,10.581459542597752,22.265206512477306,17325.79627208034,5388.148359736684,6267.032700619612
24-12-2011,75,12.245030042974072,75.68034279245776,17328.37229059835,5389.321036130139,9424.80642305467
25-12-2011,95,17.389814848465242,93.30889638326386,17330.05153566056,5390.997318682381,10378.877962705561
26-12-2011,97,13.006955587004434,12.081199795755484,17334.1168505253,5390.580275629334,5569.61373368874
27-12-2011,17,13.111515879277512,32.71735389543438,17340.596411301478,5389.987072780669,6410.918176495049
28-12-2011,13,10.351092460200475,18.493927870855064,17342.523073220153,5391.976792289847,5424.709485277289
29-12-2011,89,14.967964256865642,20.367806432744402,17340.508398314392,5392.558753415703,6094.237271058127
30-12-2011,70,10.728031747790311,95.13255938833184,17343.48173638628,5392.269185622965,10489.740074007712
31-12-2011,32,11.242811539684453,67.4302637611798,17349.702927762883,5392.855524067316,8413.310457027734
01-01-2012,64,12.178369316089485,13.788577642691834,17352.501706636413,5392.029419643789,5451.4304964589655
02-01-2012,78,17.178163912405537,57.2800078541913,17349.593290717425,5392.440843227602,8059.997087008617
03-01-2012,49,18.93541840884265,30.116491782707147,17352.61850062927,5394.130762990932,5872.564847108927
04-01-2012,46,16.20407501105142,54.98730206280482,17356.478856079484,5395.414636016588,7469.4072403082855
05-01-2012,30,13.140581821477646,89.66410922352806,17361.303116142586,5397.023912861778,9743.912821509082
06-01-2012,74,14.285400947456704,49.0033574958184,17360.28866481994,5396.120039049013,7742.713707116933
07-01-2012,92,12.916297439578036,49.67523505227067,17363.744232820645,5396.03243606161,7666.638739585344
08-01-2012,51,18.419686545167494,88.47013406840638,17366.507502256223,5396.150914787874,9742.45329295941
09-01-2012,90,17.637204531326848,17.504110195100452,17364.060184236318,5397.664120850216,5651.307951884238
10-01-2012,100,19.3419243169754,48.92950245843556,17370.850607351516,5397.496832651057,7449.982935482701
11-01-2012,28,13.945371717337206,58.947644306747186,17369.0973550027,5396.941321897505,7923.361954499722
12-01-2012,26,12.639359849074676,60.066402265775224,17375.042446642834,5396.07524954953,8134.498380964612
13-01-2012,11,18.419573752740593,10.550487980646388,17373.149604555972,5396.873100895139,4784.094129331095
14-01-2012,84,10.583900484057677,81.78271796559007,17375.198987227952,5396.8890777303695,9732.918703677544
15-01-2012,42,16.55726728604776,88.13839645867759,17378.42985934739,5397.780786971461,9734.269558663671
16-01-2012,34,15.63956974158965,63.967594861265646,17380.681291741097,5398.4181703693175,8234.56701269824
17-01-2012,58,19.249534715097475,66.93833682126643,17383.971112938427,5398.6028306736725,8315.570560361539
18-01-2012,18,13.150753369240912,84.492674201542,17386.215801763483,5400.207367206619,9308.368744556989
